Engine_volume,Mileage,Doors,Prod_year,Cylinders,Airbags,Category,Leather_interior,Fuel_type,Gear_box_type,Drive_wheels,Wheel,Color
3.5,200000,4,2009,6.0,0,Sedan,Yes,Petrol,Tiptronic,Rear,Left wheel,Beige
2.5,216550,4,2011,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
2.4,195000,4,2004,4.0,0,Minivan,No,Petrol,Automatic,Front,Right-hand drive,Black
1.8,132800,4,2013,4.0,10,Sedan,No,Petrol,Automatic,Front,Left wheel,White
2.0,117492,4,2011,4.0,4,Coupe,Yes,Petrol,Automatic,Front,Left wheel,Grey
2.2,233454,4,2005,6.0,6,Sedan,Yes,Diesel,Manual,Rear,Left wheel,Black
1.8,174285,4,2012,4.0,12,Hatchback,Yes,Hybrid,Automatic,Front,Left wheel,Silver
3.5,259066,4,2011,6.0,12,Sedan,Yes,Petrol,Automatic,4x4,Left wheel,Silver
2.7,210000,4,2006,6.0,10,Jeep,No,Petrol,Automatic,4x4,Left wheel,Silver
3.5,64496,4,2011,6.0,12,Sedan,Yes,Diesel,Automatic,4x4,Left wheel,Blue
2.0,150000,4,2016,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,Orange
3.0,86541,4,2014,6.0,12,Jeep,Yes,Diesel,Automatic,4x4,Left wheel,Blue
2.4,179746,4,2011,4.0,0,Jeep,Yes,Petrol,Automatic,Front,Left wheel,White
2.5,138165,4,2012,4.0,0,Sedan,No,Hybrid,Automatic,Front,Left wheel,Red
2.5,61057,4,2016,4.0,4,Universal,Yes,Diesel,Automatic,Front,Left wheel,Black
1.3,184250,4,2010,4.0,0,Hatchback,Yes,Hybrid,Automatic,Front,Left wheel,Grey
1.4,138491,4,2014,4.0,0,Hatchback,Yes,Hybrid,Automatic,Front,Left wheel,Black
1.8,150000,4,2011,4.0,0,Hatchback,Yes,Hybrid,Automatic,Front,Left wheel,Silver
1.6,104900,4,2015,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Grey
2.0,295509,4,2016,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,Silver
1.6,23767,4,2016,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Black
2.5,174926,4,2010,4.0,0,Jeep,Yes,Hybrid,Automatic,Front,Left wheel,Grey
2.0,91760,4,2015,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Black
2.0,170341,4,2010,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
3.0,264014,4,2015,6.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Black
2.5,44845,4,2018,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Brown
2.0,42875,4,2015,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,White
2.4,74500,4,2016,4.0,12,Sedan,No,Petrol,Tiptronic,Front,Left wheel,Carnelian red
3.7,62000,4,2011,6.0,12,Sedan,Yes,Petrol,Tiptronic,Rear,Left wheel,White
2.4,35800,4,2014,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
2.4,250000,4,2007,4.0,0,Microbus,No,Diesel,Manual,Rear,Left wheel,White
2.5,150000,4,2011,4.0,12,Sedan,No,Petrol,Tiptronic,Front,Left wheel,Blue
2.5,43224,4,2011,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Blue
2.5,50653,4,2009,4.0,4,Minivan,Yes,Diesel,Automatic,Front,Left wheel,Silver
1.6,111111,4,1997,4.0,2,Goods wagon,No,Petrol,Manual,Front,Left wheel,Grey
3.0,262072,4,2009,6.0,0,Jeep,Yes,Diesel,Automatic,4x4,Left wheel,Grey
1.6,100000,4,1999,4.0,3,Sedan,No,Petrol,Manual,Front,Left wheel,Blue
2.0,112295,4,2012,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,White
1.8,214500,4,1999,4.0,4,Sedan,No,Petrol,Manual,Rear,Left wheel,Black
1.6,71000,4,2016,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,White
1.8,270410,4,2014,4.0,12,Hatchback,Yes,Hybrid,Automatic,Front,Left wheel,White
4.0,238203,4,2014,6.0,12,Sedan,Yes,Petrol,Automatic,4x4,Left wheel,Grey
1.8,136194,4,2012,4.0,12,Hatchback,Yes,Hybrid,Tiptronic,Front,Left wheel,Silver
4.4,62192,4,2014,8.0,12,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Black
2.0,150000,4,2015,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,Orange
2.2,150000,4,2008,4.0,2,Microbus,Yes,Diesel,Manual,Rear,Left wheel,Black
4.6,150000,4,2010,8.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Grey
2.2,289216,2,2008,6.0,4,Minivan,No,Diesel,Manual,Rear,Left wheel,White
3.2,178000,2,2004,6.0,0,Coupe,Yes,Petrol,Tiptronic,Rear,Left wheel,Blue
2.5,130478,4,2014,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,White
2.0,151357,4,2011,4.0,0,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
3.5,139934,4,2011,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Silver
2.0,150563,4,2017,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Black
1.0,118000,4,2012,3.0,2,Hatchback,No,Petrol,Variator,Front,Right-hand drive,Silver
2.0,111365,4,2015,4.0,4,Sedan,Yes,Diesel,Automatic,Front,Left wheel,Grey
2.0,15000,2,2014,4.0,12,Jeep,Yes,Petrol,Tiptronic,Front,Left wheel,Brown
2.2,205000,2,2012,4.0,8,Minivan,No,Diesel,Tiptronic,Rear,Left wheel,Black
2.0,192000,4,2003,4.0,2,Hatchback,No,Petrol,Automatic,Front,Left wheel,Blue
2.4,162541,2,2004,4.0,4,Microbus,No,Diesel,Manual,Rear,Left wheel,Red
2.0,78373,4,2017,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,White
1.6,101387,4,2010,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Silver
2.0,203100,4,2012,4.0,4,Goods wagon,No,Petrol,Automatic,Front,Left wheel,White
2.5,124912,4,2013,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,White
2.0,73842,2,2017,4.0,12,Coupe,Yes,Petrol,Automatic,Rear,Left wheel,Red
2.0,150000,4,2015,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,Orange
1.5,129000,4,2013,4.0,6,Hatchback,No,Hybrid,Automatic,Front,Right-hand drive,Silver
1.6,58317,4,2014,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
2.0,150000,4,2015,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,Orange
2.4,0,4,2008,4.0,0,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,White
2.4,252000,4,2000,6.0,4,Sedan,No,Petrol,Manual,Rear,Left wheel,Black
2.4,88000,4,2012,4.0,4,Jeep,Yes,Petrol,Automatic,Front,Left wheel,Grey
1.6,179000,4,2007,4.0,0,Sedan,No,Petrol,Tiptronic,Front,Left wheel,Grey
2.3,177000,4,2002,2.0,6,Universal,No,Petrol,Automatic,Front,Right-hand drive,Black
1.6,210239,4,2007,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Silver
3.3,316912,4,2010,6.0,12,Jeep,Yes,Hybrid,Automatic,4x4,Left wheel,Blue
3.0,104000,5,2011,6.0,6,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Black
2.2,150000,2,2006,5.0,8,Microbus,No,Diesel,Manual,Front,Left wheel,White
1.8,190000,4,2010,4.0,6,Sedan,No,Hybrid,Variator,Front,Left wheel,Grey
2.0,258906,4,2016,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,Silver
1.8,182860,4,2010,4.0,10,Hatchback,No,Hybrid,Automatic,Front,Left wheel,Pink
3.5,138211,4,2010,6.0,12,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Black
1.6,65451,4,2018,4.0,12,Jeep,Yes,Petrol,Automatic,Front,Left wheel,Black
3.0,86189,4,2016,6.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Blue
1.4,75000,4,2015,4.0,10,Sedan,No,Petrol,Tiptronic,Front,Left wheel,White
2.2,0,4,2005,4.0,2,Microbus,Yes,Diesel,Manual,Rear,Left wheel,White
2.0,90000,4,2012,4.0,8,Jeep,Yes,Petrol,Tiptronic,Front,Left wheel,Silver
2.0,161000,4,2013,4.0,8,Sedan,Yes,Petrol,Tiptronic,Rear,Left wheel,Black
1.6,86660,4,2010,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Silver
2.5,137374,4,2014,4.0,0,Sedan,No,Petrol,Automatic,Front,Left wheel,Silver
1.5,10000,4,2010,4.0,0,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,White
1.6,160000,2,2011,4.0,0,Hatchback,Yes,Petrol,Tiptronic,Front,Left wheel,Orange
2.5,102397,4,2014,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Black
1.6,35951,4,2011,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Blue
2.0,150000,4,2016,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,Orange
3.0,192382,4,2011,6.0,0,Jeep,Yes,Diesel,Automatic,4x4,Left wheel,Silver
1.8,106000,4,2014,4.0,0,Hatchback,No,Hybrid,Variator,Front,Left wheel,Grey
1.6,140765,4,2014,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Silver
1.5,78400,4,2014,4.0,6,Sedan,Yes,Petrol,Variator,Front,Left wheel,Blue
1.8,80000,4,2013,4.0,12,Sedan,No,Petrol,Tiptronic,Front,Left wheel,Grey
1.5,120000,4,2014,6.0,6,Hatchback,No,Hybrid,Automatic,Front,Left wheel,White
2.2,138742,4,2013,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Grey
2.2,300000,4,2008,4.0,6,Microbus,Yes,Diesel,Tiptronic,Rear,Left wheel,White
2.0,139448,4,2009,4.0,4,Coupe,Yes,Petrol,Automatic,Front,Left wheel,Silver
2.0,72407,4,2013,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
2.4,126627,4,2014,4.0,4,Jeep,Yes,Petrol,Automatic,Front,Left wheel,Brown
2.0,102313,4,2016,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,White
2.5,90672,4,2013,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
3.0,160000,4,2012,6.0,12,Sedan,Yes,Petrol,Tiptronic,4x4,Left wheel,Black
4.6,180659,4,2012,8.0,12,Jeep,Yes,Diesel,Automatic,4x4,Left wheel,Black
2.2,164593,4,2013,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Grey
1.6,91000,4,2014,4.0,8,Hatchback,Yes,Petrol,Automatic,Front,Left wheel,Sky blue
1.5,96000,4,2014,4.0,2,Hatchback,No,Hybrid,Automatic,Front,Right-hand drive,White
1.5,45000,4,2012,4.0,4,Hatchback,Yes,Petrol,Automatic,Front,Left wheel,Orange
2.4,212682,4,2012,4.0,12,Jeep,Yes,Petrol,Automatic,Front,Left wheel,Red
2.0,71500,4,2011,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Silver
2.0,224077,4,2013,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,White
2.3,275000,4,2003,4.0,4,Minivan,No,Petrol,Tiptronic,Front,Right-hand drive,Black
3.3,0,4,2003,6.0,6,Jeep,No,Petrol,Automatic,4x4,Left wheel,Silver
2.0,91283,4,2018,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
1.5,112000,4,2011,4.0,5,Hatchback,No,Petrol,Tiptronic,Front,Right-hand drive,Black
2.5,119098,4,2016,4.0,4,Minivan,Yes,Diesel,Automatic,Front,Left wheel,Silver
2.0,150000,4,2014,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,White
2.0,160000,4,2012,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Grey
1.8,110601,4,2013,4.0,12,Sedan,Yes,Petrol,Tiptronic,Rear,Left wheel,Grey
2.5,33000,4,2015,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Grey
2.5,105600,4,2014,4.0,12,Sedan,Yes,Petrol,Tiptronic,Front,Left wheel,Grey
3.2,160986,4,2003,6.0,12,Sedan,Yes,CNG,Tiptronic,Rear,Left wheel,Black
1.2,61000,4,2014,3.0,2,Hatchback,No,Petrol,Variator,Front,Right-hand drive,Silver
1.4,141000,4,2012,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
1.5,96000,5,2014,4.0,10,Hatchback,No,Hybrid,Automatic,Front,Left wheel,Silver
2.0,0,4,2013,4.0,8,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Golden
1.8,140082,4,2014,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
2.5,96242,4,2015,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
2.9,58984,4,2007,4.0,4,Minivan,Yes,Diesel,Automatic,Front,Left wheel,White
1.5,59000,4,2013,4.0,4,Hatchback,Yes,Petrol,Automatic,Front,Left wheel,White
2.0,258906,4,2016,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,Silver
4.4,125538,4,2013,8.0,12,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Grey
1.6,55234,4,2016,4.0,4,Jeep,Yes,Petrol,Automatic,Front,Left wheel,White
1.8,68000,4,2012,4.0,12,Hatchback,No,Hybrid,Tiptronic,Front,Left wheel,Silver
2.5,65496,4,2017,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
2.5,168131,4,2016,4.0,4,Universal,Yes,Diesel,Automatic,Front,Left wheel,White
1.8,91103,4,2015,4.0,8,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
2.5,174552,4,2012,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Red
3.5,180000,4,2006,6.0,10,Sedan,Yes,CNG,Tiptronic,4x4,Right-hand drive,Silver
1.8,80000,4,2017,4.0,12,Sedan,No,Hybrid,Automatic,Front,Left wheel,Grey
2.7,25790,4,2018,6.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
1.8,128000,4,2012,4.0,6,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Red
2.4,0,4,2019,4.0,6,Jeep,Yes,Petrol,Tiptronic,4x4,Left wheel,Grey
2.0,87681,4,2014,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Black
2.0,260000,2,2004,4.0,4,Coupe,Yes,Diesel,Manual,Front,Left wheel,Silver
2.5,102397,4,2014,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Black
1.8,310400,4,2010,4.0,6,Sedan,Yes,Hybrid,Variator,Front,Left wheel,White
2.0,168126,4,2010,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Silver
1.6,98624,4,2012,4.0,4,Sedan,Yes,Diesel,Automatic,Front,Left wheel,Silver
5.0,315000,4,2002,8.0,10,Sedan,Yes,CNG,Tiptronic,Rear,Left wheel,Blue
1.4,75200,2,2015,4.0,8,Coupe,Yes,Petrol,Tiptronic,Front,Left wheel,White
4.0,203200,4,2012,6.0,6,Jeep,No,Petrol,Tiptronic,4x4,Left wheel,Grey
4.6,202048,4,2011,8.0,0,Sedan,Yes,Petrol,Automatic,4x4,Left wheel,White
3.0,170000,4,2009,6.0,8,Jeep,Yes,Petrol,Tiptronic,4x4,Left wheel,Blue
1.3,114000,4,2012,4.0,4,Sedan,No,Petrol,Automatic,Front,Right-hand drive,White
1.3,145000,4,2013,4.0,8,Sedan,No,Hybrid,Automatic,Front,Right-hand drive,Silver
3.5,17542,4,2019,6.0,12,Sedan,Yes,Petrol,Automatic,Rear,Left wheel,Silver
2.4,92000,4,2013,12.0,8,Sedan,Yes,Petrol,Tiptronic,Front,Left wheel,Silver
2.5,168960,4,2010,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Silver
1.2,58000,4,2011,4.0,2,Hatchback,No,Petrol,Automatic,Front,Right-hand drive,Silver
2.0,133048,4,2015,4.0,12,Sedan,Yes,Petrol,Automatic,Rear,Left wheel,White
2.0,134500,4,2009,4.0,8,Jeep,No,LPG,Variator,Front,Left wheel,Orange
1.8,305237,4,2010,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Silver
4.6,155821,4,2010,8.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Black
3.0,95403,4,2013,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Black
2.5,109629,4,2016,4.0,4,Minivan,Yes,Diesel,Automatic,Front,Left wheel,Silver
2.0,294016,4,2013,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,White
1.5,150000,4,2009,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,White
2.5,9626,4,2019,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Black
2.0,150000,4,2016,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,Orange
2.3,70313,4,2015,4.0,4,Cabriolet,Yes,Petrol,Automatic,Front,Left wheel,Black
2.5,150000,4,1998,4.0,2,Microbus,No,Diesel,Manual,Rear,Left wheel,White
3.0,213998,4,2008,6.0,12,Jeep,Yes,Diesel,Automatic,4x4,Left wheel,Silver
3.8,94055,4,2012,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Silver
2.5,56834,4,2019,4.0,12,Jeep,Yes,Hybrid,Automatic,Front,Left wheel,Black
2.0,318677,4,2015,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,Silver
3.3,269162,4,2008,6.0,12,Jeep,Yes,Hybrid,Automatic,4x4,Left wheel,Silver
1.8,150000,4,2010,4.0,12,Jeep,Yes,Hybrid,Automatic,Front,Left wheel,White
2.0,23000,4,2016,4.0,12,Sedan,Yes,Petrol,Tiptronic,Rear,Left wheel,Grey
1.8,72000,4,2014,4.0,12,Sedan,Yes,Petrol,Automatic,Rear,Left wheel,Black
1.8,57956,4,2013,4.0,8,Sedan,Yes,Petrol,Tiptronic,Rear,Left wheel,Grey
2.5,88336,4,2017,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,White
1.8,180000,4,2011,4.0,8,Sedan,No,Hybrid,Tiptronic,Front,Left wheel,Grey
1.3,157000,4,2006,4.0,2,Hatchback,Yes,Petrol,Automatic,Front,Right-hand drive,Blue
3.5,110947,4,2010,6.0,12,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Grey
2.0,194974,4,2016,4.0,0,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Black
2.0,65000,4,2016,4.0,6,Jeep,No,Petrol,Tiptronic,Front,Left wheel,Grey
3.5,95541,4,2017,6.0,0,Jeep,Yes,Petrol,Automatic,Rear,Left wheel,Black
2.2,300000,5,2006,4.0,2,Microbus,Yes,Diesel,Manual,Rear,Left wheel,White
2.0,144000,4,2014,4.0,12,Sedan,Yes,Petrol,Tiptronic,Rear,Left wheel,White
1.6,100403,4,2010,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
2.0,250000,4,1998,4.0,2,Sedan,Yes,Petrol,Manual,Rear,Left wheel,Black
2.8,0,4,1996,6.0,4,Sedan,Yes,Petrol,Manual,Rear,Left wheel,Silver
1.5,53116,4,2017,4.0,8,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Blue
1.5,64000,4,2014,4.0,12,Hatchback,No,Hybrid,Variator,Front,Left wheel,White
2.0,88795,4,2015,4.0,0,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Black
5.5,170000,4,2001,8.0,10,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Black
2.0,46503,4,2018,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Grey
1.6,287140,4,2005,4.0,4,Minivan,No,Petrol,Manual,Front,Left wheel,White
1.6,37000,4,2013,4.0,8,Sedan,No,Petrol,Automatic,Front,Left wheel,White
2.0,90000,4,2016,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,White
2.0,89181,4,2010,4.0,4,Sedan,Yes,LPG,Automatic,Front,Left wheel,Silver
3.0,27000,4,2002,4.0,4,Jeep,No,Diesel,Manual,4x4,Left wheel,Silver
1.6,45710,4,2017,4.0,4,Jeep,Yes,Petrol,Automatic,Front,Left wheel,White
2.5,108195,4,2016,4.0,12,Jeep,Yes,Petrol,Automatic,Front,Left wheel,Black
2.0,195000,4,2001,4.0,6,Sedan,No,Petrol,Manual,Front,Left wheel,Silver
2.5,40899,4,2015,4.0,4,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Black
3.5,309570,4,2011,6.0,12,Jeep,Yes,Petrol,Automatic,Front,Left wheel,Silver
1.5,165000,4,2008,4.0,12,Hatchback,No,Hybrid,Automatic,Front,Left wheel,Silver
1.4,140000,4,2012,4.0,8,Sedan,No,Petrol,Manual,Front,Left wheel,Carnelian red
1.3,114950,4,2014,4.0,4,Hatchback,Yes,Hybrid,Automatic,Front,Left wheel,Blue
1.7,219000,4,2008,4.0,4,Hatchback,No,Diesel,Manual,Front,Left wheel,Grey
2.4,304000,4,2010,4.0,10,Sedan,No,Petrol,Automatic,Front,Left wheel,White
1.3,193895,4,2014,4.0,4,Universal,Yes,Hybrid,Automatic,Front,Left wheel,White
1.4,188419,4,2012,4.0,0,Jeep,Yes,Hybrid,Automatic,Front,Left wheel,Red
2.0,287021,4,2011,4.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Black
1.5,211000,4,2008,4.0,0,Sedan,No,Hybrid,Variator,Front,Left wheel,White
4.0,155000,4,2006,6.0,10,Jeep,No,CNG,Automatic,4x4,Left wheel,Black
1.6,128965,4,2010,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
1.5,62000,4,2012,4.0,4,Hatchback,No,Hybrid,Variator,Front,Right-hand drive,Orange
1.8,180000,4,1999,4.0,4,Hatchback,No,CNG,Manual,Front,Left wheel,Silver
1.8,178000,4,2011,4.0,6,Sedan,No,Hybrid,Automatic,Front,Left wheel,White
1.6,187500,4,2012,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
4.7,0,4,2008,8.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,White
2.5,75419,4,2014,4.0,0,Sedan,No,Petrol,Automatic,Front,Left wheel,White
1.8,114526,4,2013,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,White
1.8,120000,4,2012,4.0,8,Hatchback,No,Hybrid,Automatic,Front,Left wheel,White
3.5,204237,4,2011,6.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Silver
2.4,170040,4,2015,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Silver
3.3,150000,4,2009,6.0,12,Jeep,Yes,Hybrid,Automatic,4x4,Left wheel,White
1.4,28000,2,2015,4.0,12,Hatchback,Yes,Petrol,Manual,Front,Left wheel,Red
2.4,138400,4,2016,6.0,8,Pickup,No,Diesel,Manual,Rear,Left wheel,White
2.0,38235,4,2012,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Silver
2.4,107000,2,2010,4.0,8,Coupe,No,Petrol,Automatic,Front,Left wheel,Carnelian red
1.5,296104,4,2016,4.0,12,Hatchback,Yes,Hybrid,Automatic,Front,Left wheel,Black
3.5,140800,4,2013,6.0,0,Sedan,Yes,Petrol,Automatic,4x4,Left wheel,Black
2.0,112000,4,2013,4.0,12,Sedan,No,Hybrid,Automatic,Front,Left wheel,White
1.6,78000,4,2008,4.0,10,Goods wagon,No,Diesel,Manual,Front,Left wheel,Grey
1.5,164004,4,2004,4.0,6,Hatchback,No,Petrol,Manual,Front,Right-hand drive,Blue
1.5,100000,4,2014,4.0,7,Hatchback,No,Hybrid,Tiptronic,Front,Right-hand drive,White
1.0,39232,4,2015,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
1.4,120000,2,2012,4.0,8,Coupe,Yes,Petrol,Manual,Front,Left wheel,Red
2.5,89000,4,2015,4.0,0,Sedan,No,Hybrid,Variator,Front,Left wheel,Silver
1.6,18000,4,2008,1.0,1,Sedan,No,Hybrid,Automatic,4x4,Left wheel,Sky blue
2.0,95948,4,2017,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
1.8,86382,4,2010,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Silver
2.2,296376,4,1997,4.0,4,Sedan,No,Diesel,Manual,Rear,Left wheel,Black
1.8,150000,4,2014,4.0,8,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
2.4,45054,4,2017,4.0,12,Sedan,Yes,Petrol,Automatic,4x4,Left wheel,Black
2.0,203440,4,2012,4.0,12,Sedan,Yes,Diesel,Automatic,Front,Left wheel,Black
2.2,269962,2,2001,4.0,4,Microbus,No,Diesel,Manual,Rear,Left wheel,White
3.0,230000,5,2004,6.0,6,Jeep,Yes,Diesel,Tiptronic,4x4,Left wheel,Grey
1.6,32000,4,2018,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Grey
0.2,57794,4,2016,4.0,12,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
2.0,52351,4,2013,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,White
2.4,142000,2,1997,4.0,6,Jeep,No,Petrol,Automatic,4x4,Left wheel,Blue
2.5,59066,4,2016,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Black
2.0,250000,4,2007,4.0,2,Minivan,No,Petrol,Tiptronic,Front,Right-hand drive,White
1.6,71551,4,2018,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,Grey
3.5,150000,4,2008,6.0,12,Jeep,Yes,Hybrid,Automatic,4x4,Left wheel,Black
2.4,140000,4,2010,4.0,4,Jeep,Yes,Petrol,Automatic,Front,Left wheel,Green
1.5,300000,4,2006,4.0,6,Sedan,No,Hybrid,Automatic,Front,Left wheel,Blue
1.8,111111,2,1997,4.0,2,Sedan,No,Petrol,Manual,Front,Left wheel,Blue
1.6,118997,4,2015,4.0,4,Sedan,Yes,Petrol,Automatic,Front,Left wheel,White
2.0,72613,4,2014,4.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,White
1.8,250000,4,1998,4.0,2,Jeep,No,Petrol,Automatic,4x4,Right-hand drive,Silver
3.0,141384,4,2014,6.0,0,Jeep,Yes,Diesel,Automatic,4x4,Left wheel,Blue
2.0,117000,4,2015,4.0,4,Jeep,Yes,Diesel,Automatic,Front,Left wheel,Black
2.0,240000,4,2008,4.0,10,Sedan,Yes,Petrol,Tiptronic,Front,Left wheel,Blue
1.5,278000,4,2008,4.0,0,Hatchback,No,Petrol,Variator,Front,Right-hand drive,Blue
5.7,186251,4,2012,8.0,12,Sedan,Yes,Petrol,Automatic,Rear,Left wheel,Blue
1.3,155000,4,2004,4.0,4,Hatchback,No,Petrol,Variator,Front,Right-hand drive,Silver
1.3,67000,4,2017,4.0,4,Hatchback,Yes,Petrol,Automatic,Front,Left wheel,Black
2.0,46413,4,2017,4.0,0,Jeep,Yes,Petrol,Automatic,4x4,Left wheel,Blue
2.0,118000,4,2015,4.0,10,Sedan,Yes,Plug-in Hybrid,Tiptronic,Front,Left wheel,Grey
2.5,26900,4,2014,4.0,12,Sedan,Yes,Hybrid,Automatic,Front,Left wheel,Blue
